# BT-Settl
# teff = 4600 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
# column 1: WAVELENGTH (ANGSTROM), Wavelength in Angstrom
# column 2: FLUX (ERG/CM2/S/A), Flux in erg/cm2/s/A
          2.953    9.41887e-100 
          2.976    9.41887e-100 
          2.999    9.41887e-100 
          3.023    9.41887e-100 
          3.046    9.41887e-100 
           3.07    9.41887e-100 
          3.094    9.41887e-100 
          3.118    9.41887e-100 
          3.142    9.41887e-100 
          3.167    9.41887e-100 
          3.191    9.41887e-100 
          3.216    9.41887e-100 
          3.241    9.41887e-100 
          3.266    9.41887e-100 
          3.291    9.41887e-100 
          3.316    9.41887e-100 
          3.341    9.41887e-100 
          3.367    9.41887e-100 
          3.393    9.41887e-100 
          3.418    9.41887e-100 
          3.444    9.41887e-100 
          3.471    9.41887e-100 
          3.497    9.41887e-100 
          3.523    9.41887e-100 
           3.55    9.41887e-100 
          3.576    9.41887e-100 
          3.603    9.41887e-100 
           3.63    9.41887e-100 
          3.658    9.41887e-100 
          3.685    9.41887e-100 
          3.712    9.41887e-100 
           3.74    9.41887e-100 
          3.768    9.41887e-100 
          3.796    9.41887e-100 
          3.824    9.41887e-100 
          3.852    9.41887e-100 
           3.88    9.41887e-100 
          3.909    9.41887e-100 
          3.938    9.41887e-100 
          3.967    9.41887e-100 
          3.996    9.41887e-100 
          4.025    9.41887e-100 
          4.054    9.41887e-100 
          4.084    9.41887e-100 
          4.113    9.41887e-100 
          4.143    9.41887e-100 
          4.173    9.41887e-100 
          4.203    9.41887e-100 
          4.234    9.41887e-100 
          4.264    9.41887e-100 
          4.295    9.41887e-100 
          4.326    9.41887e-100 
          4.357    9.41887e-100 
          4.388    9.41887e-100 
          4.419    9.41887e-100 
          4.451    9.41887e-100 
          4.482    9.41887e-100 
          4.514    9.41887e-100 
          4.546    9.41887e-100 
          4.578    9.41887e-100 
           4.61    9.41887e-100 
          4.643    9.41887e-100 
          4.676    9.41887e-100 
          4.708    9.41887e-100 
          4.741    9.41887e-100 
          4.774    9.41887e-100 
          4.808    9.41887e-100 
          4.841    9.41887e-100 
          4.875    9.41887e-100 
          4.909    9.41887e-100 
          4.943    9.41887e-100 
          4.977    9.41887e-100 
          5.011    9.41887e-100 
          5.046    9.41887e-100 
          5.081    9.41887e-100 
          5.116    9.41887e-100 
          5.151    9.41887e-100 
          5.186    9.41887e-100 
          5.221    9.41887e-100 
          5.257    9.41887e-100 
          5.293    9.41887e-100 
          5.329    9.41887e-100 
          5.365    9.41887e-100 
          5.401    9.41887e-100 
          5.438    9.41887e-100 
          5.474    9.41887e-100 
          5.511    9.41887e-100 
          5.548    9.41887e-100 
          5.585    9.41887e-100 
          5.623    9.41887e-100 
           5.66    9.41887e-100 
          5.698    9.41887e-100 
          5.736    9.41887e-100 
          5.774    9.41887e-100 
          5.813    9.41887e-100 
          5.851    9.41887e-100 
           5.89    9.41887e-100 
          5.929    9.41887e-100 
          5.968    9.41887e-100 
          6.007    9.41887e-100 
          6.046    9.41887e-100 
          6.086    9.41887e-100 
          6.126    9.41887e-100 
          6.166    9.41887e-100 
          6.206    9.41887e-100 
          6.246    9.41887e-100 
          6.287    9.41887e-100 
          6.328    9.41887e-100 
          6.369    9.41887e-100 
           6.41    9.41887e-100 
          6.451    9.41887e-100 
          6.493    9.41887e-100 
          6.535    9.41887e-100 
          6.577    9.41887e-100 
          6.619    9.41887e-100 
          6.661    9.41887e-100 
          6.703    9.41887e-100 
          6.746    9.41887e-100 
          6.789    9.41887e-100 
          6.832    9.41887e-100 
          6.875    9.41887e-100 
          6.919    9.41887e-100 
          6.963    9.41887e-100 
          7.006    9.41887e-100 
          7.051    9.41887e-100 
          7.095    9.41887e-100 
          7.139    9.41887e-100 
          7.184    9.41887e-100 
          7.229    9.41887e-100 
          7.274    9.41887e-100 
          7.319    9.41887e-100 
          7.365    9.41887e-100 
           7.41    9.41887e-100 
          7.456    9.41887e-100 
          7.502    9.41887e-100 
          7.549    9.41887e-100 
          7.595    9.41887e-100 
          7.642    9.41887e-100 
          7.689    9.41887e-100 
          7.736    9.41887e-100 
          7.783    9.41887e-100 
          7.831    9.41887e-100 
          7.878    9.41887e-100 
          7.926    9.41887e-100 
          7.975    9.41887e-100 
          8.023    9.41887e-100 
          8.071    9.41887e-100 
           8.12    9.41887e-100 
          8.169    9.41887e-100 
          8.218    9.41887e-100 
          8.268    9.41887e-100 
          8.317    9.41887e-100 
          8.367    9.41887e-100 
          8.417    9.41887e-100 
          8.467    9.41887e-100 
          8.518    9.41887e-100 
          8.568    9.41887e-100 
          8.619    9.41887e-100 
           8.67    9.41887e-100 
          8.722    9.41887e-100 
          8.773    9.41887e-100 
          8.825    9.41887e-100 
          8.877    9.41887e-100 
          8.929    9.41887e-100 
          8.981    9.41887e-100 
          9.034    9.41887e-100 
          9.086    9.41887e-100 
          9.139    9.41887e-100 
          9.193    9.41887e-100 
          9.246    9.41887e-100 
            9.3    9.41887e-100 
          9.354    9.41887e-100 
          9.408    9.41887e-100 
          9.462    9.41887e-100 
          9.516    9.41887e-100 
          9.571    9.41887e-100 
          9.626    9.41887e-100 
          9.681    9.41887e-100 
          9.737    9.41887e-100 
          9.792    9.41887e-100 
          9.848    9.41887e-100 
          9.904    9.41887e-100 
           9.96    9.41887e-100 
         10.017    9.41887e-100 
         10.073    9.41887e-100 
          10.13    9.41887e-100 
         10.187    9.41887e-100 
         10.245    9.41887e-100 
         10.302    9.41887e-100 
          10.36    9.41887e-100 
         10.418    9.41887e-100 
         10.476    9.41887e-100 
         10.535    9.41887e-100 
         10.594    9.41887e-100 
         10.653    9.41887e-100 
         10.712    9.41887e-100 
         10.771    9.41887e-100 
         10.831    9.41887e-100 
          10.89    9.41887e-100 
          10.95    9.41887e-100 
         11.011    9.41887e-100 
         11.071    9.41887e-100 
         11.132    9.41887e-100 
         11.193    9.41887e-100 
         11.254    9.41887e-100 
         11.315    9.41887e-100 
         11.377    9.41887e-100 
         11.439    9.41887e-100 
         11.501    9.41887e-100 
         11.563    9.41887e-100 
         11.626    9.41887e-100 
         11.688    9.41887e-100 
         11.751    9.41887e-100 
         11.815    9.41887e-100 
         11.878    9.41887e-100 
         11.942    9.41887e-100 
         12.006    9.41887e-100 
          12.07    9.41887e-100 
         12.134    9.41887e-100 
         12.199    9.41887e-100 
         12.263    9.41887e-100 
         12.329    9.41887e-100 
         12.394    9.41887e-100 
         12.459    9.41887e-100 
         12.525    9.41887e-100 
         12.591    9.41887e-100 
         12.657    9.41887e-100 
         12.724    9.41887e-100 
          12.79    9.41887e-100 
         12.857    9.41887e-100 
         12.924    9.41887e-100 
         12.992    9.41887e-100 
         13.059    9.41887e-100 
         13.127    9.41887e-100 
         13.195    9.41887e-100 
         13.263    9.41887e-100 
         13.332    9.41887e-100 
         13.401    9.41887e-100 
          13.47    9.41887e-100 
         13.539    9.41887e-100 
         13.608    9.41887e-100 
         13.678    9.41887e-100 
         13.748    9.41887e-100 
         13.818    9.41887e-100 
         13.888    9.41887e-100 
         13.959    9.41887e-100 
          14.03    9.41887e-100 
         14.101    9.41887e-100 
         14.172    9.41887e-100 
         14.244    9.41887e-100 
         14.316    9.41887e-100 
         14.388    9.41887e-100 
          14.46    9.41887e-100 
         14.532    9.41887e-100 
         14.605    9.41887e-100 
         14.678    9.41887e-100 
         14.751    9.41887e-100 
         14.825    9.41887e-100 
         14.898    9.41887e-100 
         14.972    9.41887e-100 
         15.046    9.41887e-100 
         15.121    9.41887e-100 
         15.195    9.41887e-100 
          15.27    9.41887e-100 
         15.345    9.41887e-100 
         15.421    9.41887e-100 
         15.496    9.41887e-100 
         15.572    9.41887e-100 
         15.648    9.41887e-100 
         15.724    9.41887e-100 
         15.801    9.41887e-100 
         15.877    9.41887e-100 
         15.954    9.41887e-100 
         16.032    9.41887e-100 
         16.109    9.41887e-100 
         16.187    9.41887e-100 
         16.265    9.41887e-100 
         16.343    9.41887e-100 
         16.421    9.41887e-100 
           16.5    9.41887e-100 
         16.579    9.41887e-100 
         16.658    9.41887e-100 
         16.737    9.41887e-100 
         16.817    9.41887e-100 
         16.897    9.41887e-100 
         16.977    9.41887e-100 
         17.057    9.41887e-100 
         17.138    9.41887e-100 
         17.218    9.41887e-100 
         17.299    9.41887e-100 
         17.381    9.41887e-100 
         17.462    9.41887e-100 
         17.544    9.41887e-100 
         17.626    9.41887e-100 
         17.708    9.41887e-100 
          17.79    9.41887e-100 
         17.873    9.41887e-100 
         17.956    9.41887e-100 
         18.039    9.41887e-100 
         18.123    9.41887e-100 
         18.206    9.41887e-100 
          18.29    9.41887e-100 
         18.374    9.41887e-100 
         18.459    9.41887e-100 
         18.543    9.41887e-100 
         18.628    9.41887e-100 
         18.713    9.41887e-100 
         18.798    9.41887e-100 
         18.884    9.41887e-100 
          18.97    9.41887e-100 
         19.056    9.41887e-100 
         19.142    9.41887e-100 
         19.228    9.41887e-100 
         19.315    9.41887e-100 
         19.402    9.41887e-100 
         19.489    9.41887e-100 
         19.576    9.41887e-100 
         19.664    9.41887e-100 
         19.752    9.41887e-100 
          19.84    9.41887e-100 
         19.929    9.41887e-100 
         20.017    9.41887e-100 
         20.106    9.41887e-100 
         20.195    9.41887e-100 
         20.284    9.41887e-100 
         20.374    9.41887e-100 
         20.464    9.41887e-100 
         20.554    9.41887e-100 
         20.644    9.41887e-100 
         20.734    9.41887e-100 
         20.825    9.41887e-100 
         20.916    9.41887e-100 
         21.007    9.41887e-100 
         21.099    9.41887e-100 
          21.19    9.41887e-100 
         21.282    9.41887e-100 
         21.374    9.41887e-100 
         21.467    9.41887e-100 
         21.559    9.41887e-100 
         21.652    9.41887e-100 
         21.745    9.41887e-100 
         21.839    9.41887e-100 
         21.932    9.41887e-100 
         22.026    9.41887e-100 
          22.12    9.41887e-100 
         22.214    9.41887e-100 
         22.308    9.41887e-100 
         22.403    9.41887e-100 
         22.498    9.41887e-100 
         22.593    9.41887e-100 
         22.689    9.41887e-100 
         22.784    9.41887e-100 
          22.88    9.41887e-100 
         22.976    9.41887e-100 
         23.073    9.41887e-100 
         23.169    9.41887e-100 
         23.266    9.41887e-100 
         23.363    9.41887e-100 
          23.46    9.41887e-100 
         23.558    9.41887e-100 
         23.655    9.41887e-100 
         23.753    9.41887e-100 
         23.851    9.41887e-100 
          23.95    9.41887e-100 
         24.048    9.41887e-100 
         24.147    9.41887e-100 
         24.246    9.41887e-100 
         24.346    9.41887e-100 
         24.445    9.41887e-100 
         24.545    9.41887e-100 
         24.645    9.41887e-100 
         24.745    9.41887e-100 
         24.846    9.41887e-100 
         24.946    9.41887e-100 
         25.047    9.41887e-100 
         25.148    9.41887e-100 
          25.25    9.41887e-100 
         25.351    9.41887e-100 
         25.453    9.41887e-100 
         25.555    9.41887e-100 
         25.658    9.41887e-100 
          25.76    9.41887e-100 
         25.863    9.41887e-100 
         25.966    9.41887e-100 
         26.069    9.41887e-100 
         26.172    9.41887e-100 
         26.276    9.41887e-100 
          26.38    9.41887e-100 
         26.484    9.41887e-100 
         26.588    9.41887e-100 
         26.693    9.41887e-100 
         26.797    9.41887e-100 
         26.902    9.41887e-100 
         27.007    9.41887e-100 
         27.113    9.41887e-100 
         27.218    9.41887e-100 
         27.324    9.41887e-100 
          27.43    9.41887e-100 
         27.537    9.41887e-100 
         27.643    9.41887e-100 
          27.75    9.41887e-100 
         27.857    9.41887e-100 
         27.964    9.41887e-100 
         28.071    9.41887e-100 
         28.179    9.41887e-100 
         28.287    9.41887e-100 
         28.395    9.41887e-100 
         28.503    9.41887e-100 
         28.611    9.41887e-100 
          28.72    9.41887e-100 
         28.829    9.41887e-100 
         28.938    9.41887e-100 
         29.047    9.41887e-100 
